Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Longitude,Largest Property Use Type - Gross Floor Area (ft²)_52000.0,Largest Property Use Type - Gross Floor Area (ft²)_54000.0,Largest Property Use Type - Gross Floor Area (ft²)_60000.0,Largest Property Use Type - Gross Floor Area (ft²)_63000.0,Largest Property Use Type - Gross Floor Area (ft²)_65000.0,Largest Property Use Type - Gross Floor Area (ft²)_66000.0,Largest Property Use Type - Gross Floor Area (ft²)_70000.0,Largest Property Use Type - Gross Floor Area (ft²)_75000.0,Largest Property Use Type - Gross Floor Area (ft²)_80000.0,Largest Property Use Type - Gross Floor Area (ft²)_Other,"NYC Borough, Block and Lot (BBL) self-reported_1019610001","NYC Borough, Block and Lot (BBL) self-reported_1019730001","NYC Borough, Block and Lot (BBL) self-reported_1020350001","NYC Borough, Block and Lot (BBL) self-reported_2028760055","NYC Borough, Block and Lot (BBL) self-reported_3-01920-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06789-0015","NYC Borough, Block and Lot (BBL) self-reported_4-06790-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06791-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06792-0600","NYC Borough, Block and Lot (BBL) self-reported_Other"
1877,5827648,214349.0,1927,1,90,56.7,40.747991,-73.989108,5.0,101.0,4.055257173514054,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4203,2670021,86910.0,1907,1,100,49.1,40.767801,-73.967794,8.0,122.0,3.914021008090819,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4984,5847746,174927.0,1986,1,100,130.9,40.776305,-73.947997,8.0,14402.0,4.882044059723269,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
101,2741228,,1928,1,100,259.5,,,,,5.5626028611934215,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10202,3579625,65500.0,1927,1,100,132.7,40.674922,-73.904306,16.0,908.0,4.895598484107897,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13776,4044999,81923.0,1959,1,100,182.7,,,,,5.21330399222108,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5009,5019047,111177.0,1955,1,100,135.5,40.772408,-73.94879,8.0,136.0,4.916324614625014,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11982,4021160,144750.0,1972,1,100,68.7,40.583911,-73.938167,15.0,622.0,4.244200317766478,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12673,4783873,89424.0,1953,1,100,100.1,,,,,4.616110126026426,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13623,5793996,140000.0,1960,1,40,400.5,,,,,5.995207533386816,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3672,2796054,56986.0,1921,1,100,91.5,40.765006,-73.974687,5.0,11201.0,4.52720864451838,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7732,5866318,53500.0,1927,1,100,66.1,40.871918,-73.902287,8.0,26702.0,4.206184043977636,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8101,4998718,97331.0,2013,1,100,13.4,40.88149,-73.870374,12.0,435.0,2.667228206581955,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7320,2810872,50600.0,1927,1,100,98.9,40.838411,-73.899557,3.0,167.0,4.604169685654508,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1233,3499366,132000.0,1903,1,100,63.7,40.733326,-73.991077,2.0,61.0,4.169761201506855,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7283,2795622,172521.0,1963,1,100,76.7,40.853212,-73.918082,5.0,247.0,4.3528552573736015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11438,4907558,64300.0,1962,1,90,111.6,40.608603,-73.955125,15.0,552.0,4.72384171570559,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3586,2777454,55622.0,1930,1,100,77.2,40.75595,-73.980747,5.0,96.0,4.359269647551265,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9788,2817281,187667.0,1958,1,100,78.5,40.691989,-73.98056,2.0,31.0,4.375757021660286,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6973,4820402,86800.0,1913,1,100,34.7,40.821354,-73.891674,2.0,159.0,3.5751506887855933,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12666,2653666,85002.0,1937,1,100,79.2,,,,,4.384523514872469,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4078,2674051,67167.0,1930,1,100,49.8,40.753681,-73.964549,6.0,8603.0,3.927896354584436,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12474,2801846,131412.0,1962,1,100,104.0,,,,,4.653960350157523,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1787,2805414,61232.0,1900,1,100,124.7,40.742949,-73.996467,4.0,87.0,4.8338981155962015,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11504,3069223,89448.0,1964,1,100,96.5,40.59337,-73.994804,11.0,304.0,4.579852378003801,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2089,4926013,81706.0,1902,1,100,197.4,40.749766,-73.985636,5.0,84.0,5.290285194850773,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13669,2656464,200548.0,1962,1,100,101.6,,,,,4.630837932736669,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10959,2741521,79125.0,1996,1,100,98.1,40.637967,-74.003383,12.0,116.0,4.596129441335942,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
518,2769818,303086.0,1898,1,100,55.9,40.707234,-74.012137,1.0,13.0,4.041295341132285,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7793,4842742,79000.0,1959,1,100,77.7,40.880947,-73.897486,8.0,279.0,4.365643155423357,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3620,3538505,127558.0,1932,1,100,115.3,40.757824,-73.977732,5.0,96.0,4.7561730595246186,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1033,4412906,80862.0,1925,1,100,34326.8,40.723903,-74.00469,2.0,37.0,10.443710800506638,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2302,4410161,79961.0,1911,1,100,88.9,40.747861,-73.982875,6.0,74.0,4.498697941477575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8107,4403946,50886.0,1931,1,100,82.8,40.89701,-73.866079,12.0,45101.0,4.428433007488037,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8252,5857894,105360.0,1932,1,100,97.2,40.839227,-73.877081,6.0,60.0,4.58700621536042,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1738,5071112,81763.0,1945,1,100,68.1,40.754595,-73.989457,5.0,113.0,4.235554730773624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6928,3529402,53208.0,1925,1,100,82.5,40.823083,-73.900195,2.0,12901.0,4.42484663185681,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13034,4408027,76200.0,1940,1,100,71.9,,,,,4.289088639014612,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3221,2862800,131476.0,1929,1,100,20.1,40.781983,-73.97919,7.0,163.0,3.0492730404820207,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1920,2674887,367212.0,1930,1,100,62.0,40.753247,-73.98719,5.0,113.0,4.143134726391533,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8098,2721212,66000.0,1929,1,100,84.1,40.879286,-73.872306,7.0,431.0,4.443827035579329,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
536,4136381,786942.0,1929,1,100,56.1,40.705634,-74.009378,1.0,7.0,4.044804116661965,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3642,2616220,75000.0,1987,1,100,86.0,40.762042,-73.975829,5.0,104.0,4.465908118654584,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6029,2789436,76812.0,1930,1,100,105.2,40.845608,-73.938639,12.0,263.0,4.665324108807838,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5624,3392482,50220.0,1912,1,100,83.9,40.809548,-73.957619,9.0,20701.0,4.441474093317302,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13618,2935573,63899.0,1950,1,100,121.8,,,,,4.810557015713042,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4036,2683841,51338.0,1941,1,100,80.0,40.755683,-73.966566,6.0,98.0,4.394449154672439,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13583,4994466,139068.0,2008,1,100,57.1,,,,,4.062165663857866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7873,2960463,66780.0,1953,1,100,99.8,40.864221,-73.894305,7.0,39901.0,4.613138355637268,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4154,5029519,164615.0,1971,1,65,131.3,40.763987,-73.97111,8.0,11401.0,4.88507207112091,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1000,2782504,90411.0,2007,1,100,316.3,40.726162,-73.991868,3.0,3602.0,5.75984769858915,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13171,5840461,75447.0,1965,1,100,10.8,,,,,2.468099531471619,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7278,4926047,132600.0,1932,1,100,129.6,40.847819,-73.923019,5.0,20501.0,4.8721392168423305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3721,2559536,356057.0,2003,1,95,90.9,40.755024,-73.978318,5.0,94.0,4.520701029361642,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5621,2809867,90827.0,1967,1,100,55.0,40.809436,-73.959133,9.0,20701.0,4.02535169073515,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6523,3119202,97853.0,2010,1,100,73.9,40.824487,-73.915639,3.0,141.0,4.316153890523174,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3878,5986974,137136.0,1961,1,90,112.6,40.759384,-73.969484,6.0,100.0,4.732683506287051,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
628,1796894,995083.0,1984,1,100,75.5,40.70727,-74.004314,1.0,1502.0,4.33729074083249,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10781,5863641,86081.0,1990,1,100,112.2,40.649147,-73.974172,7.0,504.0,4.729156165769083,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2705,3478248,2200404.0,1970,1,90,84.6,40.759644,-73.980627,5.0,125.0,4.449685283147696,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3307,2815697,116021.0,1937,1,100,80.9,40.785428,-73.969634,7.0,173.0,4.405498990859024,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4845,4335603,52848.0,1924,1,100,136.3,40.781781,-73.95499,8.0,14802.0,4.922168312773925,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3621,2364085,272637.0,1939,1,100,199.0,40.75801,-73.977595,5.0,104.0,5.298317366548036,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11295,3538160,61200.0,1929,1,100,75.1,40.609283,-73.967651,15.0,420.0,4.33204826486764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6565,5802723,862500.0,1964,2,95,110.3,40.824423,-73.922587,4.0,61.0,4.712229258281499,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2142,2616219,216932.0,1925,1,100,64.7,40.753024,-73.985411,5.0,84.0,4.185098925490565,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5934,4536728,85014.0,1915,1,100,109.9,40.83614,-73.946251,12.0,247.0,4.7086288943563215,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9453,4926017,151236.0,1927,1,100,123.0,40.66638,-73.95265,9.0,321.0,4.820281565605037,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2524,2660329,87960.0,1963,1,100,86.2,40.735938,-73.983921,6.0,48.0,4.468204330914934,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13833,4039213,357648.0,1986,1,100,24.7,,,,,3.246490991901174,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3333,2815678,323691.0,1929,1,100,58.0,40.790898,-73.965255,7.0,181.0,4.07753744390572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3635,1273461,205020.0,1957,1,100,69.8,40.760703,-73.975634,5.0,104.0,4.259859000699674,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1323,2739916,59615.0,1900,1,100,48.9,,,,,3.910021002757473,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7963,3883806,75121.0,1923,1,100,30.1,40.87185,-73.888146,7.0,40702.0,3.4372078191851885,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7771,3538242,101472.0,1927,1,100,68.7,40.874067,-73.901655,8.0,273.0,4.244200317766478,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6101,3524984,50094.0,1912,1,100,103.1,40.856568,-73.929827,12.0,279.0,4.645351975620923,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4489,5823215,70992.0,1949,1,100,66.5,40.762565,-73.961245,8.0,110.0,4.212127597878484,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12683,4040472,93297.0,1927,1,100,93.5,,,,,4.548599834499697,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8033,4495622,105060.0,1927,1,100,84.8,40.877404,-73.880713,7.0,419.0,4.4520190064939165,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5990,2805227,71808.0,1920,1,100,26.8,40.843307,-73.941757,12.0,255.0,3.3250360206965914,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8145,2660085,153400.0,1964,1,100,163.8,40.822396,-73.879644,9.0,28.0,5.1047326174753715,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6227,2680073,70692.0,1920,1,100,84.1,40.852405,-73.935893,12.0,271.0,4.443827035579329,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1691,3541805,143448.0,1924,1,100,109.2,40.752034,-73.991053,5.0,109.0,4.702296896718814,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11267,2669069,72000.0,1940,1,100,88.3,40.612453,-73.968269,12.0,440.0,4.492001487882454,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1661,2667105,57414.0,1925,1,100,40.1,40.747475,-73.993901,5.0,95.0,3.716008121502189,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13722,5245906,130548.0,1963,1,100,125.8,,,,,4.842611042003125,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7692,4397346,71640.0,1964,1,100,97.9,40.867674,-73.907301,7.0,269.0,4.594109238628667,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14426,2771721,69312.0,1950,1,100,90.0,,,,,4.51085950651685,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11503,4619387,132209.0,1972,1,100,112.1,40.593993,-73.994804,11.0,304.0,4.728272383122075,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2606,3539873,927591.0,1970,1,100,62.3,40.737175,-73.978284,6.0,64.0,4.147885329150131,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2116,2533065,568820.0,2010,1,100,94.7,40.750068,-73.983383,5.0,84.0,4.5612182984589085,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2233,2805339,140000.0,1930,1,100,66.6,40.743596,-73.986009,5.0,56.0,4.213607983048918,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3037,4952806,182048.0,1929,1,100,76.2,40.772731,-73.978515,7.0,153.0,4.3463994570307305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7117,2813981,138737.0,1928,1,100,102.4,40.842209,-73.912284,4.0,209.0,4.638604962074329,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1569,4436692,81000.0,2008,1,100,130.6,40.754011,-73.993756,4.0,111.0,4.879767018891217,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11263,3519849,79427.0,1928,1,100,80.6,40.611846,-73.978444,11.0,434.0,4.401829261970061,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7475,2506974,87642.0,1940,1,100,76.9,40.849298,-73.883232,6.0,393.0,4.355425952876702,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12137,4404039,53500.0,1937,1,100,62.1,,,,,4.144720769547168,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12642,2688003,104478.0,1937,1,100,41.9,,,,,3.758871825933971,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13823,2735663,229508.0,1951,1,100,94.0,,,,,4.553876891600541,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3718,4042727,84518.0,1920,1,80,60.0,40.755046,-73.977654,5.0,94.0,4.110873864173311,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11740,3428323,141880.0,1957,1,100,78.2,40.589338,-73.899979,56.0,70202.0,4.37197629882038,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3010,2614206,618334.0,1960,1,100,128.2,40.768529,-73.981588,7.0,145.0,4.861361591348501,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4060,2681917,180000.0,1947,1,100,68.1,40.759026,-73.965488,6.0,108.0,4.235554730773624,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1298,2503782,259427.0,1929,1,100,74.4,40.727493,-74.007284,2.0,37.0,4.32280727501391,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11173,2952770,62500.0,1935,1,100,70.0,40.603515,-73.992167,11.0,296.0,4.2626798770413155,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12701,4836176,57272.0,1941,1,100,80.3,,,,,4.398146016553765,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2826,1847014,729506.0,1985,1,100,88.1,40.765611,-73.982322,5.0,137.0,4.489759334476764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5789,4370695,68754.0,1923,1,100,87.3,40.828993,-73.941159,9.0,23501.0,4.480740107609915,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9873,4021921,55000.0,1920,1,100,12.1,40.717269,-73.954071,1.0,519.0,2.5726122302071057,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1629,2810302,80977.0,1963,1,100,99.5,40.742949,-73.996492,4.0,87.0,4.61015772749913,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3482,2799351,68841.0,1934,1,100,76.1,40.791588,-73.972423,7.0,179.0,4.345103280569283,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1460,3112854,121086.0,1920,1,100,124.9,40.750047,-74.003844,4.0,99.0,4.835487941050301,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11249,3523211,87860.0,1956,1,100,87.8,40.617929,-73.970694,12.0,448.0,4.486386649998124,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2251,4409999,444716.0,1928,1,100,64.4,40.745059,-73.987008,5.0,74.0,4.180522258463153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5380,2664355,98950.0,1938,1,100,100.9,40.796348,-73.972002,7.0,183.0,4.623991940228679,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8225,2608460,126054.0,1928,1,100,82.3,40.8332,-73.854481,9.0,92.0,4.422448549172797,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12000,2556738,73640.0,2006,1,100,82.0,,,,,4.418840607796598,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8611,2688561,59577.0,1931,1,100,16.8,40.896672,-73.854501,12.0,434.0,2.8791984572980396,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12094,3112169,58926.0,1936,1,100,62.5,,,,,4.151039905898646,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2931,2874177,107516.0,1960,1,100,55.9,40.76845,-73.987,4.0,139.0,4.041295341132285,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12650,2815319,97410.0,1928,1,100,95.6,,,,,4.570578741218473,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11498,2927442,58535.0,1962,1,100,97.6,40.593861,-73.991409,11.0,304.0,4.591071261608589,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1417,3926275,103878.0,2010,1,100,77.6,40.74184,-74.007503,2.0,79.0,4.364371699435161,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7294,4043083,56700.0,2005,1,100,85.5,40.839615,-73.904886,3.0,167.0,4.460144413937834,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13500,5831726,62545.0,1985,1,100,54.9,,,,,4.023564380161053,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11545,3527766,59312.0,1962,1,100,89.1,40.601067,-73.964677,15.0,416.0,4.500920164614292,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12453,2811418,189250.0,1962,1,100,156.0,,,,,5.056245805348308,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6814,3259164,52496.0,1930,1,100,5.4,40.809053,-73.908618,1.0,35.0,1.8562979903656263,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3917,3103210,672462.0,1960,1,100,119.0,40.750214,-73.973108,6.0,88.0,4.787491742782046,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13138,3336869,56700.0,1952,1,100,45.8,,,,,3.845883202923601,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12019,2718827,159872.0,2007,1,100,44.8,,,,,3.824284091120139,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6660,2730708,84000.0,1926,1,100,88.0,40.826222,-73.924692,4.0,63.0,4.48863636973214,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
302,4964545,119600.0,1953,2,95,66.5,40.889637,-73.911686,8.0,30701.0,4.212127597878484,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10013,2813397,56448.0,1931,1,100,15.4,40.707384,-73.930099,1.0,453.0,2.797281334830153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3179,2669431,271602.0,2007,1,100,81.1,40.778191,-73.985196,7.0,155.0,4.407938016458383,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1958,4407826,120000.0,1904,1,100,39.1,40.738596,-73.991744,5.0,54.0,3.6913763343125234,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3201,2800897,75312.0,1923,1,100,56.9,40.780776,-73.982664,7.0,163.0,4.05871738457895,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5665,2977396,184044.0,1924,1,100,39.7,40.818391,-73.956313,9.0,219.0,3.7062280924485496,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6724,2785355,70994.0,1944,1,100,108.2,40.832276,-73.927171,4.0,189.0,4.693181063310805,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5112,2715968,77000.0,1985,1,100,76.6,40.7997,-73.945067,11.0,184.0,4.351567427189173,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12636,4043669,60900.0,1929,1,100,97.8,,,,,4.593097604753822,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12962,5214338,108000.0,1649,2,100,87.1,,,,,4.478472532942134,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10980,3550833,71701.0,1971,1,100,163.9,40.633715,-74.011425,10.0,118.0,5.105339229565553,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6626,2637870,428360.0,1961,1,100,128.2,40.830048,-73.920929,4.0,18301.0,4.861361591348501,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2790,4926903,195190.0,2006,1,100,83.8,40.76035,-73.984713,5.0,125.0,4.440295542797857,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
